ERZ502031,MGYA00241121
ERZ502030,MGYA00241519
ERZ502038,MGYA00241140
ERZ502035,MGYA00241707
ERZ502022,MGYA00241515
ERZ502046,MGYA00241771
ERZ504943,MGYA00248969
ERZ504950,MGYA00248980
ERZ504946,MGYA00248978
ERZ504956,MGYA00248983
ERZ504949,MGYA00248972
ERZ504964,MGYA00248985
ERZ504951,MGYA00248973
ERZ504961,MGYA00248963
ERZ504948,MGYA00248979
ERZ504945,MGYA00248970
ERZ504958,MGYA00248984
ERZ504952,MGYA00248981
ERZ505756,MGYA00248703
ERZ505750,MGYA00248706
ERZ505751,MGYA00248707
ERZ505752,MGYA00248708
ERZ505754,MGYA00248701
ERZ507892,MGYA00242888
ERZ507888,MGYA00242886
ERZ507874,MGYA00242879
ERZ507880,MGYA00242882
ERZ507887,MGYA00242912
ERZ507881,MGYA00242910
ERZ507884,MGYA00242884
ERZ507890,MGYA00242887
ERZ507882,MGYA00242883
ERZ507906,MGYA00242895
ERZ507913,MGYA00242876
ERZ507897,MGYA00242917
ERZ507931,MGYA00242931
ERZ507899,MGYA00242918
ERZ507908,MGYA00242896
ERZ651898,MGYA00248333
ERZ507900,MGYA00242892
ERZ651790,MGYA00248255
ERZ507910,MGYA00242897
ERZ507898,MGYA00242891
ERZ507927,MGYA00242928
ERZ507942,MGYA00242939
ERZ507907,MGYA00242922
ERZ507895,MGYA00242916
ERZ507935,MGYA00242934
ERZ507926,MGYA00242905
ERZ507911,MGYA00242924
ERZ507902,MGYA00242893
ERZ507939,MGYA00242943
ERZ507937,MGYA00242936
ERZ507916,MGYA00242900
ERZ507920,MGYA00242902
ERZ507934,MGYA00242933
ERZ507969,MGYA00242969
ERZ507925,MGYA00242942
ERZ507896,MGYA00242890
ERZ507962,MGYA00242962
ERZ507948,MGYA00242948
ERZ507966,MGYA00242966
ERZ507980,MGYA00242980
ERZ1767632,MGYA00587612
ERZ507952,MGYA00242952
ERZ507989,MGYA00242988
ERZ507960,MGYA00242960
ERZ507976,MGYA00242976
ERZ507961,MGYA00242961
ERZ507977,MGYA00242977
ERZ507987,MGYA00242986
ERZ507951,MGYA00242951
ERZ507983,MGYA00242983
ERZ507958,MGYA00242958
ERZ507947,MGYA00242947
ERZ507965,MGYA00242965
ERZ508008,MGYA00243007
ERZ507982,MGYA00242982
ERZ507990,MGYA00242989
ERZ507946,MGYA00242941
ERZ507972,MGYA00242972
ERZ507993,MGYA00242992
ERZ507957,MGYA00242957
ERZ507959,MGYA00242959
ERZ507950,MGYA00242950
ERZ507974,MGYA00242974
ERZ507954,MGYA00242954
ERZ507991,MGYA00242990
ERZ507981,MGYA00242981
ERZ508003,MGYA00243002
ERZ508015,MGYA00242874
ERZ508005,MGYA00243004
ERZ508002,MGYA00243001
ERZ507998,MGYA00242997
ERZ651856,MGYA00248313
ERZ651847,MGYA00248290
ERZ651853,MGYA00248292
ERZ651849,MGYA00248291
ERZ651841,MGYA00248343
ERZ651838,MGYA00248260
ERZ651842,MGYA00248262
ERZ651854,MGYA00248312
ERZ651852,MGYA00248267
ERZ651858,MGYA00248314
ERZ651857,MGYA00248293
ERZ651840,MGYA00248261
ERZ651114,MGYA00245354
ERZ651110,MGYA00245352
ERZ651092,MGYA00245344
ERZ651098,MGYA00245347
ERZ651094,MGYA00245345
ERZ651096,MGYA00245346
ERZ651099,MGYA00245333
ERZ651103,MGYA00245334
ERZ651120,MGYA00245357
ERZ651093,MGYA00245330
ERZ651109,MGYA00245337
ERZ651105,MGYA00245335
ERZ1757395,MGYA00587870
ERZ651117,MGYA00245341
ERZ651121,MGYA00245343
ERZ651113,MGYA00245339
ERZ651122,MGYA00245358
ERZ651112,MGYA00245353
ERZ651095,MGYA00245331
ERZ651102,MGYA00245349
ERZ651106,MGYA00245351
ERZ651119,MGYA00245342
ERZ651881,MGYA00248305
ERZ651895,MGYA00248268
ERZ651868,MGYA00248319
ERZ651874,MGYA00248322
ERZ651887,MGYA00248308
ERZ651860,MGYA00248315
ERZ651878,MGYA00248324
ERZ651899,MGYA00248270
ERZ651861,MGYA00248295
ERZ651871,MGYA00248300
ERZ651905,MGYA00248273
ERZ651862,MGYA00248316
ERZ651903,MGYA00248272
ERZ651889,MGYA00248309
ERZ651875,MGYA00248302
ERZ651867,MGYA00248298
ERZ651885,MGYA00248307
ERZ651897,MGYA00248269
ERZ651872,MGYA00248321
ERZ651876,MGYA00248323
ERZ651900,MGYA00248334
ERZ651793,MGYA00248249
ERZ651795,MGYA00248246
ERZ651789,MGYA00248244
ERZ651918,MGYA00248347
ERZ651780,MGYA00248251
ERZ651787,MGYA00248243
ERZ651777,MGYA00248238
ERZ651801,MGYA00248248
ERZ651937,MGYA00248289
ERZ651936,MGYA00248356
ERZ651925,MGYA00248283
ERZ651923,MGYA00248282
ERZ651913,MGYA00248277
ERZ651929,MGYA00248285
ERZ651915,MGYA00248278
ERZ651927,MGYA00248284
ERZ651930,MGYA00248353
ERZ651914,MGYA00248345
ERZ651935,MGYA00248288
ERZ651931,MGYA00248286
ERZ1740194,MGYA00588636
ERZ1740085,MGYA00588696
ERZ1740204,MGYA00588666
ERZ1740082,MGYA00588626
ERZ1740091,MGYA00588755
ERZ1740147,MGYA00588707
ERZ1740083,MGYA00588685
ERZ1740129,MGYA00588709
ERZ1740152,MGYA00588624
ERZ1740174,MGYA00588712
ERZ1740084,MGYA00588763
ERZ1740092,MGYA00588655
ERZ1740107,MGYA00588748
ERZ1740130,MGYA00588756
ERZ1740201,MGYA00588688
ERZ1740206,MGYA00588635
ERZ1740102,MGYA00588625
ERZ1740132,MGYA00588744
ERZ1740093,MGYA00588723
ERZ1740134,MGYA00588759
ERZ1740112,MGYA00588762
ERZ1740144,MGYA00588743
ERZ1740193,MGYA00588679
ERZ1740109,MGYA00588639
ERZ1740141,MGYA00588733
ERZ1740105,MGYA00588644
ERZ1740127,MGYA00588653
ERZ1740161,MGYA00588715
ERZ1740210,MGYA00588694
ERZ1740108,MGYA00588764
ERZ1740189,MGYA00588695
ERZ1740172,MGYA00588727
ERZ1740099,MGYA00588677
ERZ1740118,MGYA00588622
ERZ1740165,MGYA00588704
ERZ1740133,MGYA00588708
ERZ1740168,MGYA00588713
ERZ1740173,MGYA00588674
ERZ1740176,MGYA00588703
ERZ1740187,MGYA00588637
ERZ1740199,MGYA00588698
ERZ1757397,MGYA00587865
ERZ1740113,MGYA00588747
ERZ1740211,MGYA00588664
ERZ1740216,MGYA00588661
ERZ1740123,MGYA00588746
ERZ1740186,MGYA00588701
ERZ1740197,MGYA00588669
ERZ1740119,MGYA00588754
ERZ1740116,MGYA00588643
ERZ1740124,MGYA00588642
ERZ1740135,MGYA00588734
ERZ1740095,MGYA00588751
ERZ1689579,MGYA00588485
ERZ1689968,MGYA00588077
ERZ1740136,MGYA00588623
ERZ1740149,MGYA00588633
ERZ1740205,MGYA00588665
ERZ1740171,MGYA00588728
ERZ1740162,MGYA00588682
ERZ1740181,MGYA00588711
ERZ1740183,MGYA00588680
ERZ1740177,MGYA00588725
ERZ1740188,MGYA00588671
ERZ1740148,MGYA00588742
ERZ1740126,MGYA00588735
ERZ1740223,MGYA00588658
ERZ1740198,MGYA00588668
ERZ1740220,MGYA00588659
ERZ1740195,MGYA00588699
ERZ1740145,MGYA00588719
ERZ1740151,MGYA00588706
ERZ1740090,MGYA00588724
ERZ1740169,MGYA00588681
ERZ1740150,MGYA00588718
ERZ1740167,MGYA00588729
ERZ1757388,MGYA00587874
ERZ1757399,MGYA00587863
ERZ1740180,MGYA00588673
ERZ1740097,MGYA00588710
ERZ1740098,MGYA00588739
ERZ1687567,MGYA00589254
ERZ1687582,MGYA00589153
ERZ1687804,MGYA00589230
ERZ1740106,MGYA00588749
ERZ1689259,MGYA00588806
ERZ1689366,MGYA00588610
ERZ1689917,MGYA00588113
ERZ1689552,MGYA00588510
ERZ1689892,MGYA00588134
ERZ1689978,MGYA00588383
ERZ1690001,MGYA00588060
ERZ1767194,MGYA00587555
ERZ1767378,MGYA00587535
ERZ1757560,MGYA00587769
ERZ1764748,MGYA00587422
ERZ1764828,MGYA00587515
ERZ1689589,MGYA00588480
ERZ1689624,MGYA00588462
ERZ2271955,MGYA00589615
ERZ1687454,MGYA00588927
ERZ1687456,MGYA00588925
ERZ1687475,MGYA00588908
ERZ1687493,MGYA00588892
ERZ1687500,MGYA00589334
ERZ1687521,MGYA00589232
ERZ1687539,MGYA00589188
ERZ1687569,MGYA00589252
ERZ1687570,MGYA00589251
ERZ1687588,MGYA00589148
ERZ1687621,MGYA00589119
ERZ1687622,MGYA00589110
ERZ1687634,MGYA00588890
ERZ1687655,MGYA00589008
ERZ1687690,MGYA00589171
ERZ1687707,MGYA00589341
ERZ1687709,MGYA00589336
ERZ1687710,MGYA00589337
ERZ1687716,MGYA00589331
ERZ1687719,MGYA00588955
ERZ1687720,MGYA00589325
ERZ1687734,MGYA00589204
ERZ1687744,MGYA00589302
ERZ1687754,MGYA00589291
ERZ1687762,MGYA00588948
ERZ1687775,MGYA00589272
ERZ1687784,MGYA00588974
ERZ1687803,MGYA00589239
ERZ1687830,MGYA00589213
ERZ1687854,MGYA00589243
ERZ1689359,MGYA00588338
ERZ1689564,MGYA00588501
ERZ1687496,MGYA00589339
ERZ1687519,MGYA00589233
ERZ1687589,MGYA00589144
ERZ1687728,MGYA00589317
ERZ1687490,MGYA00588933
ERZ1687546,MGYA00589180
ERZ1687820,MGYA00589118
ERZ1687832,MGYA00589116
ERZ1687461,MGYA00588921
ERZ1687464,MGYA00588919
ERZ1687482,MGYA00588894
ERZ1687486,MGYA00588893
ERZ1687507,MGYA00589311
ERZ1687552,MGYA00589175
ERZ1687597,MGYA00589138
ERZ1687598,MGYA00589137
ERZ1687643,MGYA00589091
ERZ1687646,MGYA00589089
ERZ1687661,MGYA00588997
ERZ1687665,MGYA00588988
ERZ1687672,MGYA00588986
ERZ1687677,MGYA00588983
ERZ1687683,MGYA00588978
ERZ1687769,MGYA00589280
ERZ1687776,MGYA00589273
ERZ1687853,MGYA00589328
ERZ1689326,MGYA00588773
ERZ1689452,MGYA00588570
ERZ1689882,MGYA00588140
ERZ1689898,MGYA00588129
ERZ1689926,MGYA00588247
ERZ1690089,MGYA00588174
ERZ1690113,MGYA00588163
ERZ1687457,MGYA00588924
ERZ1687463,MGYA00588920
ERZ1687510,MGYA00589287
ERZ1687627,MGYA00589104
ERZ1687644,MGYA00589090
ERZ1687675,MGYA00588985
ERZ1687841,MGYA00589209
ERZ1687844,MGYA00589113
ERZ1687467,MGYA00588917
ERZ1687494,MGYA00588931
ERZ1687481,MGYA00588899
ERZ1687502,MGYA00589343
ERZ1687523,MGYA00589231
ERZ1687557,MGYA00589167
ERZ1687562,MGYA00589258
ERZ1687674,MGYA00589002
ERZ1687676,MGYA00588984
ERZ1687713,MGYA00589333
ERZ1687726,MGYA00588953
ERZ1687483,MGYA00588891
ERZ1687497,MGYA00588914
ERZ1689723,MGYA00588254
ERZ1687470,MGYA00588916
ERZ1687565,MGYA00589256
ERZ1687615,MGYA00589172
ERZ1687631,MGYA00589101
ERZ1687656,MGYA00588998
ERZ1689399,MGYA00588847
ERZ1689669,MGYA00588435
ERZ1687498,MGYA00589344
ERZ1687583,MGYA00589152
ERZ1687684,MGYA00588976
ERZ1687741,MGYA00588950
ERZ1687757,MGYA00589289
ERZ1687459,MGYA00588922
ERZ1687533,MGYA00589196
ERZ1687623,MGYA00589109
ERZ1687660,MGYA00588973
ERZ1687782,MGYA00589265
ERZ1687826,MGYA00589117
ERZ1687468,MGYA00588904
ERZ1687479,MGYA00588901
ERZ1687522,MGYA00589220
ERZ1687545,MGYA00589181
ERZ1687572,MGYA00589249
ERZ1687575,MGYA00589246
ERZ1687579,MGYA00589165
ERZ1687602,MGYA00589133
ERZ1687612,MGYA00589127
ERZ1687620,MGYA00589120
ERZ1687636,MGYA00589098
ERZ1687650,MGYA00589000
ERZ1687653,MGYA00588999
ERZ1687706,MGYA00588958
ERZ1687736,MGYA00589308
ERZ1687846,MGYA00589244
ERZ1689943,MGYA00588432
ERZ1690231,MGYA00588817
ERZ1687480,MGYA00588900
ERZ1690216,MGYA00587990
ERZ1687458,MGYA00588923
ERZ1687487,MGYA00588936
ERZ1687504,MGYA00589321
ERZ1687580,MGYA00589154
ERZ1687628,MGYA00589100
ERZ1687685,MGYA00588972
ERZ1687700,MGYA00588962
ERZ1687772,MGYA00589275
ERZ1687618,MGYA00589122
ERZ1687551,MGYA00589178
ERZ1687600,MGYA00589135
ERZ1689369,MGYA00588333
ERZ1690131,MGYA00588018
ERZ1690154,MGYA00588008
ERZ1687473,MGYA00588909
ERZ1687564,MGYA00589257
ERZ1687691,MGYA00588970
ERZ1687699,MGYA00588963
ERZ1687725,MGYA00589319
ERZ1687488,MGYA00588935
ERZ1687489,MGYA00588934
ERZ1687513,MGYA00589277
ERZ1687584,MGYA00589151
ERZ1687595,MGYA00589141
ERZ1687614,MGYA00589125
ERZ1687705,MGYA00588959
ERZ1687729,MGYA00588952
ERZ1687730,MGYA00589316
ERZ1687739,MGYA00589306
ERZ1687779,MGYA00589269
ERZ1687836,MGYA00589115
ERZ1689178,MGYA00588369
ERZ1689276,MGYA00588797
ERZ1689476,MGYA00588555
ERZ1689947,MGYA00588430
ERZ1687756,MGYA00588942
ERZ1687617,MGYA00589123
ERZ1687670,MGYA00588987
ERZ1687491,MGYA00588932
ERZ1687596,MGYA00589139
ERZ1687637,MGYA00589097
ERZ1687817,MGYA00589226
ERZ1687823,MGYA00589114
ERZ2772517,MGYA00587114
ERZ2772493,MGYA00587074
ERZ2772522,MGYA00587095
ERZ2772529,MGYA00587081
ERZ2772535,MGYA00587040
ERZ2772571,MGYA00587045
ERZ2772628,MGYA00587025
ERZ2772512,MGYA00587082
ERZ2772513,MGYA00587115
ERZ2772631,MGYA00587102
ERZ2772573,MGYA00587088
ERZ2772602,MGYA00587106
ERZ2772543,MGYA00587093
ERZ2772547,MGYA00587037
ERZ2772550,MGYA00587080
ERZ2772632,MGYA00587024
ERZ2772637,MGYA00587022
ERZ2772483,MGYA00587773
ERZ2772630,MGYA00587012
ERZ2772562,MGYA00587036
ERZ2772622,MGYA00587076
ERZ2772527,MGYA00587009
ERZ2772581,MGYA00587034
ERZ2772590,MGYA00587086
ERZ2772566,MGYA00587111
ERZ2772627,MGYA00587103
ERZ2438038,MGYA00585819
ERZ2437540,MGYA00585840
ERZ2437551,MGYA00585833
ERZ2437682,MGYA00585822
ERZ2437723,MGYA00585838
ERZ2437751,MGYA00585821
ERZ2438470,MGYA00585804
ERZ2772506,MGYA00587020
ERZ2772536,MGYA00587067
ERZ2772639,MGYA00587011
ERZ2772497,MGYA00587118
ERZ2772603,MGYA00587031
ERZ2772616,MGYA00587029
ERZ2772491,MGYA00587099
ERZ2772569,MGYA00587061
ERZ2772589,MGYA00587058
ERZ2772568,MGYA00587090
ERZ2772620,MGYA00587013
ERZ2772516,MGYA00587072
ERZ2772610,MGYA00587014
ERZ2772642,MGYA00587021
ERZ2945135,MGYA00587792
ERZ2772591,MGYA00587016
ERZ2438211,MGYA00585813
ERZ3421491,MGYA00592997
ERZ3421563,MGYA00592985
ERZ3421591,MGYA00592981
ERZ3422144,MGYA00593004
ERZ3422244,MGYA00592995
ERZ3422068,MGYA00593006
ERZ3421822,MGYA00592977
ERZ2437588,MGYA00585851
ERZ3421842,MGYA00592945
ERZ3421932,MGYA00592930
ERZ3421806,MGYA00592978
ERZ3421807,MGYA00592987
ERZ3421828,MGYA00592966
ERZ3421834,MGYA00592969
ERZ3421843,MGYA00592913
ERZ3421846,MGYA00592935
ERZ2944584,MGYA00587795
ERZ2944798,MGYA00589560
ERZ3421797,MGYA00592988
ERZ2438526,MGYA00585803
ERZ2438567,MGYA00585801
ERZ2439613,MGYA00585846
ERZ2438315,MGYA00585812
ERZ3820744,MGYA00590367
ERZ841982,MGYA00589035
ERZ2438138,MGYA00585816
ERZ2438265,MGYA00585792
ERZ2438226,MGYA00585811
ERZ2439084,MGYA00585849
ERZ2944840,MGYA00589548
ERZ2875183,None
ERZ2439085,MGYA00585782
ERZ2944583,MGYA00587791
ERZ2438999,MGYA00585795
ERZ2439941,MGYA00585774
ERZ2439445,MGYA00585780
ERZ2439520,MGYA00585779
ERZ2439780,MGYA00585845
ERZ2438431,MGYA00585805
ERZ2438634,MGYA00585790
ERZ2439685,MGYA00585777
ERZ2439687,MGYA00585793
ERZ2439921,MGYA00585775
ERZ2437499,MGYA00585841
ERZ2437780,MGYA00585837
ERZ2875184,None
ERZ2438675,MGYA00585798
ERZ4200948,MGYA00593285
ERZ4200963,MGYA00593359
ERZ4200965,MGYA00593363
ERZ4200967,MGYA00593362
ERZ4200972,MGYA00593316
ERZ3820730,MGYA00590377
ERZ3820731,MGYA00590376
ERZ2438759,MGYA00585787
ERZ2439387,MGYA00585848
ERZ2944878,MGYA00589555
ERZ4200954,MGYA00593299
ERZ2438728,MGYA00585791
ERZ4290861,MGYA00593164
ERZ4290864,MGYA00593166
ERZ2438959,MGYA00585784
ERZ2438274,MGYA00585810
ERZ2439254,MGYA00585835
ERZ2438528,MGYA00585802
ERZ1687526,MGYA00589217
ERZ1687509,MGYA00589293
ERZ1687505,MGYA00589320
ERZ1687512,MGYA00589286
ERZ1687538,MGYA00589189
ERZ1687606,MGYA00589130
ERZ1687626,MGYA00589106
ERZ1687667,MGYA00588994
ERZ1687678,MGYA00588982
ERZ1687735,MGYA00589309
ERZ1687525,MGYA00589218
ERZ1687556,MGYA00589162
ERZ1687581,MGYA00589155
ERZ1687838,MGYA00589207
ERZ1687547,MGYA00589184
ERZ1687586,MGYA00589150
ERZ1687688,MGYA00589263
ERZ1690205,MGYA00588088
ERZ1687501,MGYA00589329
ERZ1687508,MGYA00589310
ERZ1687605,MGYA00589131
ERZ1687727,MGYA00589318
ERZ1687543,MGYA00589182
ERZ1687544,MGYA00589185
ERZ1687553,MGYA00589168
ERZ1687515,MGYA00589267
ERZ1690198,MGYA00587993
ERZ1687592,MGYA00589143
ERZ1687856,MGYA00588913
ERZ1687641,MGYA00589093
ERZ1687774,MGYA00589274
ERZ1687824,MGYA00589223
ERZ1687566,MGYA00589255
ERZ1687587,MGYA00589149
ERZ1687559,MGYA00589160
ERZ1687585,MGYA00589145
ERZ1687682,MGYA00588979
ERZ1687780,MGYA00589268
ERZ1687609,MGYA00589174
ERZ1687633,MGYA00588929
ERZ1687616,MGYA00589124
ERZ1687649,MGYA00589012
ERZ1687647,MGYA00589088
ERZ1687652,MGYA00589010
ERZ1687608,MGYA00589129
ERZ1687639,MGYA00589095
ERZ1687654,MGYA00589009
ERZ1687673,MGYA00588990
ERZ1687658,MGYA00589006
ERZ1687698,MGYA00588964
ERZ1687703,MGYA00589342
ERZ1687697,MGYA00589001
ERZ1689844,MGYA00587933
ERZ1689885,MGYA00587961
ERZ1687694,MGYA00588967
ERZ1687834,MGYA00589211
ERZ1764797,MGYA00587386
ERZ1687711,MGYA00589340
ERZ1687740,MGYA00589305
ERZ1689957,MGYA00588831
ERZ1687747,MGYA00589299
ERZ1687748,MGYA00589298
ERZ1687753,MGYA00589292
ERZ1687724,MGYA00589322
ERZ1687717,MGYA00589330
ERZ1689861,MGYA00588149
ERZ1687810,MGYA00588939
ERZ1687771,MGYA00589278
ERZ1687764,MGYA00589283
ERZ1687766,MGYA00588938
ERZ1690153,MGYA00588852
ERZ1687790,MGYA00588977
ERZ1687797,MGYA00588889
ERZ1687812,MGYA00589228
ERZ1687760,MGYA00588941
ERZ1687811,MGYA00589229
ERZ1689135,MGYA00587977
ERZ1689485,MGYA00588293
ERZ1689937,MGYA00588433
ERZ1690136,MGYA00588296
ERZ1687848,MGYA00589202
ERZ1689134,MGYA00587975
ERZ1689024,MGYA00587976
ERZ1687850,MGYA00589112
ERZ1687849,MGYA00589201
ERZ1687828,MGYA00589214
ERZ1687827,MGYA00589215
ERZ1689157,MGYA00588362
ERZ1689811,MGYA00588314
ERZ1689913,MGYA00588408
ERZ1690027,MGYA00588048
ERZ1690059,MGYA00588033
ERZ1689149,MGYA00588363
ERZ1689743,MGYA00588248
ERZ1689768,MGYA00588516
ERZ1690171,MGYA00588105
ERZ1689705,MGYA00587966
ERZ1689876,MGYA00587931
ERZ1689897,MGYA00588130
ERZ1689940,MGYA00588436
ERZ1689151,MGYA00588373
ERZ1690024,MGYA00588872
ERZ1689494,MGYA00588551
ERZ1689196,MGYA00588357
ERZ1689291,MGYA00588793
ERZ1689368,MGYA00588609
ERZ1689664,MGYA00588444
ERZ1689963,MGYA00587983
ERZ1689972,MGYA00588074
ERZ1689998,MGYA00588063
ERZ1690016,MGYA00587955
ERZ1689219,MGYA00588834
ERZ1689600,MGYA00588474
ERZ1689660,MGYA00588445
ERZ1689694,MGYA00587963
ERZ1689955,MGYA00588086
ERZ1689990,MGYA00587968
ERZ1690214,MGYA00587991
ERZ1689217,MGYA00588871
ERZ1689628,MGYA00588466
ERZ1689658,MGYA00588269
ERZ1689817,MGYA00588306
ERZ1689260,MGYA00587974
ERZ1689223,MGYA00588823
ERZ1689273,MGYA00588803
ERZ1689772,MGYA00587888
ERZ1690047,MGYA00588844
ERZ1690182,MGYA00588527
ERZ1689249,MGYA00588810
ERZ1689246,MGYA00588812
ERZ1689417,MGYA00588867
ERZ1689235,MGYA00588814
ERZ1689224,MGYA00588822
ERZ1689314,MGYA00588784
ERZ1689750,MGYA00588864
ERZ1690165,MGYA00588001
ERZ1689193,MGYA00588358
ERZ1689247,MGYA00588811
ERZ1689376,MGYA00588603
ERZ1689241,MGYA00588813
ERZ1689163,MGYA00588391
ERZ1690236,MGYA00588801
ERZ1689200,MGYA00588042
ERZ1690170,MGYA00588271
ERZ1690192,MGYA00588525
ERZ1689182,MGYA00588366
ERZ1689190,MGYA00588359
ERZ1689391,MGYA00588594
ERZ1690218,MGYA00587950
ERZ1689168,MGYA00588371
ERZ1689237,MGYA00588036
ERZ1689316,MGYA00588782
ERZ1689212,MGYA00588345
ERZ1689342,MGYA00588770
ERZ1690200,MGYA00588093
ERZ1690245,MGYA00588400
ERZ1689230,MGYA00588821
ERZ1689864,MGYA00588147
ERZ1690065,MGYA00587885
ERZ1690234,MGYA00588849
ERZ1689808,MGYA00588884
ERZ1689966,MGYA00588079
ERZ1689995,MGYA00588067
ERZ1690121,MGYA00588157
ERZ1690125,MGYA00588156
ERZ1689364,MGYA00588612
ERZ1690028,MGYA00588051
ERZ1689252,MGYA00588809
ERZ1689397,MGYA00588326
ERZ1690146,MGYA00588286
ERZ1690189,MGYA00588828
ERZ1689630,MGYA00588270
ERZ1689639,MGYA00588455
ERZ1690193,MGYA00588827
ERZ1689253,MGYA00588343
ERZ1689457,MGYA00588301
ERZ1689780,MGYA00588221
ERZ1689974,MGYA00588386
ERZ1689349,MGYA00588621
ERZ1689263,MGYA00588804
ERZ1689729,MGYA00587969
ERZ1689887,MGYA00588138
ERZ1690207,MGYA00588083
ERZ1689167,MGYA00588390
ERZ1689213,MGYA00588879
ERZ1689231,MGYA00588815
ERZ1689602,MGYA00588473
ERZ1689211,MGYA00588346
ERZ1689274,MGYA00588792
ERZ1689640,MGYA00588454
ERZ1689181,MGYA00588367
ERZ1689592,MGYA00588277
ERZ1764714,MGYA00587447
ERZ1690128,MGYA00587887
ERZ1689275,MGYA00588798
ERZ1689346,MGYA00588775
ERZ1689635,MGYA00588459
ERZ1689641,MGYA00588452
ERZ1689746,MGYA00588520
ERZ1689914,MGYA00588118
ERZ1690006,MGYA00588059
ERZ1690150,MGYA00588853
ERZ1689331,MGYA00588776
ERZ1689984,MGYA00587979
ERZ1689285,MGYA00588795
ERZ1689355,MGYA00588615
ERZ1689595,MGYA00588276
ERZ1689888,MGYA00588137
ERZ1689352,MGYA00588618
ERZ1689311,MGYA00588785
ERZ1689378,MGYA00588602
ERZ1689755,MGYA00588237
ERZ1689919,MGYA00588112
ERZ1689333,MGYA00587967
ERZ1689708,MGYA00588260
ERZ1689875,MGYA00588416
ERZ1690243,MGYA00587984
ERZ1689290,MGYA00588791
ERZ1689969,MGYA00588829
ERZ1690117,MGYA00588160
ERZ1689348,MGYA00588767
ERZ1689286,MGYA00588794
ERZ1689507,MGYA00588290
ERZ1689525,MGYA00588543
ERZ1690085,MGYA00588184
ERZ1689469,MGYA00588560
ERZ1690175,MGYA00587999
ERZ1689317,MGYA00588781
ERZ1689764,MGYA00588517
ERZ1689272,MGYA00588799
ERZ1689674,MGYA00588426
ERZ1689970,MGYA00588076
ERZ1690212,MGYA00588376
ERZ1689347,MGYA00588768
ERZ1689450,MGYA00588572
ERZ1690020,MGYA00588880
ERZ1689297,MGYA00588789
ERZ1689636,MGYA00588458
ERZ1689765,MGYA00587896
ERZ1689305,MGYA00587910
ERZ1690074,MGYA00588022
ERZ1689268,MGYA00588800
ERZ1690012,MGYA00588882
ERZ1689278,MGYA00587988
ERZ1689353,MGYA00588617
ERZ1689388,MGYA00588595
ERZ1689438,MGYA00588302
ERZ1689596,MGYA00588477
ERZ1690037,MGYA00588045
ERZ1689321,MGYA00588779
ERZ1689842,MGYA00588193
ERZ1689932,MGYA00587956
ERZ1689270,MGYA00588342
ERZ1689414,MGYA00588868
ERZ1689453,MGYA00588569
ERZ1689534,MGYA00588537
ERZ1689449,MGYA00588573
ERZ1689443,MGYA00588578
ERZ1689794,MGYA00588505
ERZ1689895,MGYA00588132
ERZ1689979,MGYA00588382
ERZ1690220,MGYA00588246
ERZ1689281,MGYA00588341
ERZ1689847,MGYA00588181
ERZ1689505,MGYA00588291
ERZ1689631,MGYA00588325
ERZ1690177,MGYA00588407
ERZ1689857,MGYA00588177
ERZ1690080,MGYA00588185
ERZ1689568,MGYA00588489
ERZ1689906,MGYA00588121
ERZ1690040,MGYA00587917
ERZ1689744,MGYA00588522
ERZ1689384,MGYA00588598
ERZ1689401,MGYA00588869
ERZ1689999,MGYA00587982
ERZ1689387,MGYA00588334
ERZ1689385,MGYA00588597
ERZ1689392,MGYA00588593
ERZ1689380,MGYA00588600
ERZ1689393,MGYA00588592
ERZ1689406,MGYA00588843
ERZ1689390,MGYA00588332
ERZ1689386,MGYA00588596
ERZ1689365,MGYA00588611
ERZ1689691,MGYA00588267
ERZ1690030,MGYA00588493
ERZ1690096,MGYA00588171
ERZ1689379,MGYA00588601
ERZ1689383,MGYA00588766
ERZ1689781,MGYA00588220
ERZ1689819,MGYA00588542
ERZ1689372,MGYA00588607
ERZ1689395,MGYA00588591
ERZ1689939,MGYA00588437
ERZ1689996,MGYA00588064
ERZ1690009,MGYA00588056
ERZ1689373,MGYA00588606
ERZ1689745,MGYA00588521
ERZ1689371,MGYA00587971
ERZ1690003,MGYA00588058
ERZ1690119,MGYA00588159
ERZ1690141,MGYA00588012
ERZ1689396,MGYA00588590
ERZ1689486,MGYA00588292
ERZ1690061,MGYA00588032
ERZ1690246,MGYA00588409
ERZ1689381,MGYA00588599
ERZ1689761,MGYA00588230
ERZ1690156,MGYA00588007
ERZ1689367,MGYA00588038
ERZ1689759,MGYA00588232
ERZ1689363,MGYA00588336
ERZ1689756,MGYA00588234
ERZ1689987,MGYA00588071
ERZ1690111,MGYA00588165
ERZ1689356,MGYA00588034
ERZ1689556,MGYA00587904
ERZ1689598,MGYA00588476
ERZ1690031,MGYA00588047
ERZ1689900,MGYA00588125
ERZ1689403,MGYA00588841
ERZ1689138,MGYA00587912
ERZ1689654,MGYA00588886
ERZ1689703,MGYA00588262
ERZ1690104,MGYA00588319
ERZ1689810,MGYA00587940
ERZ1689370,MGYA00588608
ERZ1689468,MGYA00588561
ERZ1689577,MGYA00588278
ERZ1689896,MGYA00588131
ERZ1689954,MGYA00588413
ERZ1690206,MGYA00587992
ERZ1690025,MGYA00588503
